weather tornado 1940, cosine similarity=0.08
job banker 1940, cosine similarity=0.08
job banker 1990, cosine similarity=0.10

job puppet 1940, cosine similarity=0.00
job puppet 1990, cosine similarity=-0.09

read newspaper 1940, cosine similarity=0.29
read newspaper 1990, cosine similarity=0.32

read letter 1940, cosine similarity=0.31
read letter 1990, cosine similarity=0.23

read vulture 1940, cosine similarity=-0.10
read vulture 1990, cosine similarity=0.03

makeup lipstick 1940, cosine similarity=0.00
makeup lipstick 1990, cosine similarity=0.30

makeup gloss 1940, cosine similarity=0.00
makeup gloss 1990, cosine similarity=0.09

makeup inmate 1940, cosine similarity=0.00
makeup inmate 1990, cosine similarity=0.10

season winter 1940, cosine similarity=0.50
season winter 1990, cosine similarity=0.43

season christmas 1940, cosine similarity=0.28
season christmas 1990, cosine similarity=0.28

season turnips 1940, cosine similarity=0.08
season turnips 1990, cosine similarity=0.13

fruit apple 1940, cosine similarity=0.45
fruit apple 1990, cosine similarity=0.39

fruit lime 1940, cosine similarity=0.20
fruit lime 1990, cosine similarity=0.25

fruit slow 1940, cosine similarity=0.05
fruit slow 1990, cosine similarity=0.07

fabric silk 1940, cosine similarity=0.31
fabric silk 1990, cosine similarity=0.30

fabric velvet 1940, cosine similarity=0.16
fabric velvet 1990, cosine similarity=0.20

fabric organ 1940, cosine similarity=0.17
fabric organ 1990, cosine similarity=0.06

weapon knife 1940, cosine similarity=0.33
weapon knife 1990, cosine similarity=0.35

weapon spear 1940, cosine similarity=0.38
weapon spear 1990, cosine similarity=0.30

weapon cliff 1940, cosine similarity=-0.01
weapon cliff 1990, cosine similarity=0.01

feeling happy 1940, cosine similarity=0.16
feeling happy 1990, cosine similarity=0.20

feeling calm 1940, cosine similarity=0.18
feeling calm 1990, cosine similarity=0.29

feeling name 1940, cosine similarity=-0.05
feeling name 1990, cosine similarity=0.08

fruit orange 1940, cosine similarity=0.24
fruit orange 1990, cosine similarity=0.25

fruit plum 1940, cosine similarity=0.39
fruit plum 1990, cosine similarity=0.23

fruit tubas 1940, cosine similarity=0.00
fruit tubas 1990, cosine similarity=0.00

tool hammer 1940, cosine similarity=0.27
tool hammer 1990, cosine similarity=0.23

tool ruler 1940, cosine similarity=0.12
tool ruler 1990, cosine similarity=0.20

tool box 1940, cosine similarity=0.18
tool box 1990, cosine similarity=0.18

farmers tractor 1940, cosine similarity=0.11
farmers tractor 1990, cosine similarity=0.07

farmers rake 1940, cosine similarity=0.06
farmers rake 1990, cosine similarity=0.05

farmers bookcase 1940, cosine similarity=-0.04
farmers bookcase 1990, cosine similarity=-0.03

flies airplane 1940, cosine similarity=0.13
flies airplane 1990, cosine similarity=0.19

flies moth 1940, cosine similarity=0.37
flies moth 1990, cosine similarity=0.31

flies possum 1940, cosine similarity=0.00
flies possum 1990, cosine similarity=0.12

