cue target 1930, cosine similarity=0.09
caffeine cola 1940, cosine similarity=0.18
caffeine cola 1950, cosine similarity=0.20
caffeine cola 1960, cosine similarity=0.14
caffeine cola 1970, cosine similarity=0.20
caffeine cola 1980, cosine similarity=0.22

caffeine good 1930, cosine similarity=-0.09
caffeine good 1940, cosine similarity=-0.09
caffeine good 1950, cosine similarity=-0.03
caffeine good 1960, cosine similarity=-0.10
caffeine good 1970, cosine similarity=0.02
caffeine good 1980, cosine similarity=-0.03

caffeine jolt 1930, cosine similarity=0.00
caffeine jolt 1940, cosine similarity=0.07
caffeine jolt 1950, cosine similarity=-0.01
caffeine jolt 1960, cosine similarity=0.16
caffeine jolt 1970, cosine similarity=0.05
caffeine jolt 1980, cosine similarity=-0.04

caffeine mountain dew 1930, cosine similarity=0.00
caffeine mountain dew 1940, cosine similarity=0.00
caffeine mountain dew 1950, cosine similarity=0.00
caffeine mountain dew 1960, cosine similarity=0.00
caffeine mountain dew 1970, cosine similarity=0.00
caffeine mountain dew 1980, cosine similarity=0.00

caffeine pepsi 1930, cosine similarity=0.00
caffeine pepsi 1940, cosine similarity=0.00
caffeine pepsi 1950, cosine similarity=0.00
caffeine pepsi 1960, cosine similarity=0.09
caffeine pepsi 1970, cosine similarity=0.13
caffeine pepsi 1980, cosine similarity=0.16

caffeine stimulant 1930, cosine similarity=0.36
caffeine stimulant 1940, cosine similarity=0.33
caffeine stimulant 1950, cosine similarity=0.34
caffeine stimulant 1960, cosine similarity=0.33
caffeine stimulant 1970, cosine similarity=0.32
caffeine stimulant 1980, cosine similarity=0.37

cage animal 1930, cosine similarity=0.31
cage animal 1940, cosine similarity=0.26
cage animal 1950, cosine similarity=0.28
cage animal 1960, cosine similarity=0.25
cage animal 1970, cosine similarity=0.21
cage animal 1980, cosine similarity=0.23

cage bird 1930, cosine similarity=0.34
cage bird 1940, cosine similarity=0.39
cage bird 1950, cosine similarity=0.38
cage bird 1960, cosine similarity=0.39
cage bird 1970, cosine similarity=0.35
cage bird 1980, cosine similarity=0.33

cage bar 1930, cosine similarity=0.13
cage bar 1940, cosine similarity=0.24
cage bar 1950, cosine similarity=0.11
cage bar 1960, cosine similarity=0.15
cage bar 1970, cosine similarity=0.16
cage bar 1980, cosine similarity=0.07

cage jail 1930, cosine similarity=0.24
cage jail 1940, cosine similarity=0.20
cage jail 1950, cosine similarity=0.23
cage jail 1960, cosine similarity=0.25
cage jail 1970, cosine similarity=0.13
cage jail 1980, cosine similarity=0.11

cage prison 1930, cosine similarity=0.24
cage prison 1940, cosine similarity=0.28
cage prison 1950, cosine similarity=0.28
cage prison 1960, cosine similarity=0.31
cage prison 1970, cosine similarity=0.20
cage prison 1980, cosine similarity=0.18

cage lion 1930, cosine similarity=0.25
cage lion 1940, cosine similarity=0.27
cage lion 1950, cosine similarity=0.26
cage lion 1960, cosine similarity=0.26
cage lion 1970, cosine similarity=0.18
cage lion 1980, cosine similarity=0.18

cage wire 1930, cosine similarity=0.29
cage wire 1940, cosine similarity=0.33
cage wire 1950, cosine similarity=0.28
cage wire 1960, cosine similarity=0.29
cage wire 1970, cosine similarity=0.27
cage wire 1980, cosine similarity=0.29

cage trap 1930, cosine similarity=0.31
cage trap 1940, cosine similarity=0.33
cage trap 1950, cosine similarity=0.34
cage trap 1960, cosine similarity=0.30
cage trap 1970, cosine similarity=0.29
cage trap 1980, cosine similarity=0.29

cage enclose 1930, cosine similarity=0.11
cage enclose 1940, cosine similarity=0.05
cage enclose 1950, cosine similarity=0.00
cage enclose 1960, cosine similarity=0.07
cage enclose 1970, cosine similarity=0.05
cage enclose 1980, cosine similarity=0.07

cage hold 1930, cosine similarity=0.06
cage hold 1940, cosine similarity=0.00
cage hold 1950, cosine similarity=0.07
cage hold 1960, cosine similarity=0.02
cage hold 1970, cosine similarity=0.03
cage hold 1980, cosine similarity=0.08

cage lock 1930, cosine similarity=0.20
cage lock 1940, cosine similarity=0.23
cage lock 1950, cosine similarity=0.26
cage lock 1960, cosine similarity=0.25
cage lock 1970, cosine similarity=0.23
cage lock 1980, cosine similarity=0.20

cage cell 1930, cosine similarity=0.29
cage cell 1940, cosine similarity=0.29
cage cell 1950, cosine similarity=0.25
cage cell 1960, cosine similarity=0.22
cage cell 1970, cosine similarity=0.15
cage cell 1980, cosine similarity=0.13

cage confine 1930, cosine similarity=0.03
cage confine 1940, cosine similarity=0.02
cage confine 1950, cosine similarity=0.02
cage confine 1960, cosine similarity=0.02
cage confine 1970, cosine similarity=0.00
cage confine 1980, cosine similarity=0.08

cage metal 1930, cosine similarity=0.14
cage metal 1940, cosine similarity=0.12
cage metal 1950, cosine similarity=0.16
cage metal 1960, cosine similarity=0.16
cage metal 1970, cosine similarity=0.14
cage metal 1980, cosine similarity=0.10

cage monkey 1930, cosine similarity=0.42
cage monkey 1940, cosine similarity=0.37
cage monkey 1950, cosine similarity=0.32
cage monkey 1960, cosine similarity=0.28
cage monkey 1970, cosine similarity=0.24
cage monkey 1980, cosine similarity=0.27

cage pen 1930, cosine similarity=0.06
cage pen 1940, cosine similarity=0.14
cage pen 1950, cosine similarity=0.15
cage pen 1960, cosine similarity=0.11
cage pen 1970, cosine similarity=0.14
cage pen 1980, cosine similarity=0.16

cage restraint 1930, cosine similarity=-0.02
cage restraint 1940, cosine similarity=-0.02
cage restraint 1950, cosine similarity=0.03
cage restraint 1960, cosine similarity=0.11
cage restraint 1970, cosine similarity=-0.01
cage restraint 1980, cosine similarity=-0.04

cage zoo 1930, cosine similarity=0.34
cage zoo 1940, cosine similarity=0.34
cage zoo 1950, cosine similarity=0.33
cage zoo 1960, cosine similarity=0.31
cage zoo 1970, cosine similarity=0.30
cage zoo 1980, cosine similarity=0.29

cake ice cream 1930, cosine similarity=0.00
cake ice cream 1940, cosine similarity=0.00
cake ice cream 1950, cosine similarity=0.00
cake ice cream 1960, cosine similarity=0.00
cake ice cream 1970, cosine similarity=0.00
cake ice cream 1980, cosine similarity=0.00

cake birthday 1930, cosine similarity=0.24
cake birthday 1940, cosine similarity=0.31
cake birthday 1950, cosine similarity=0.31
cake birthday 1960, cosine similarity=0.33
cake birthday 1970, cosine similarity=0.31
cake birthday 1980, cosine similarity=0.32

cake chocolate 1930, cosine similarity=0.46
cake chocolate 1940, cosine similarity=0.45
cake chocolate 1950, cosine similarity=0.46
cake chocolate 1960, cosine similarity=0.39
cake chocolate 1970, cosine similarity=0.43
cake chocolate 1980, cosine similarity=0.45

cake eat 1930, cosine similarity=0.40
cake eat 1940, cosine similarity=0.44
cake eat 1950, cosine similarity=0.45
cake eat 1960, cosine similarity=0.45
cake eat 1970, cosine similarity=0.42
cake eat 1980, cosine similarity=0.43

cake pie 1930, cosine similarity=0.39
cake pie 1940, cosine similarity=0.45
cake pie 1950, cosine similarity=0.41
cake pie 1960, cosine similarity=0.42
cake pie 1970, cosine similarity=0.47
cake pie 1980, cosine similarity=0.43

cake icing 1930, cosine similarity=0.00
cake icing 1940, cosine similarity=0.00
cake icing 1950, cosine similarity=0.00
cake icing 1960, cosine similarity=0.57
cake icing 1970, cosine similarity=0.37
cake icing 1980, cosine similarity=0.37

cake food 1930, cosine similarity=0.22
cake food 1940, cosine similarity=0.24
cake food 1950, cosine similarity=0.22
cake food 1960, cosine similarity=0.18
cake food 1970, cosine similarity=0.19
cake food 1980, cosine similarity=0.22

cake bake 1930, cosine similarity=0.41
cake bake 1940, cosine similarity=0.42
cake bake 1950, cosine similarity=0.45
cake bake 1960, cosine similarity=0.37
cake bake 1970, cosine similarity=0.39
cake bake 1980, cosine similarity=0.42

cake good 1930, cosine similarity=0.15
cake good 1940, cosine similarity=0.12
cake good 1950, cosine similarity=0.09
cake good 1960, cosine similarity=0.11
cake good 1970, cosine similarity=0.09
cake good 1980, cosine similarity=0.12

cake mix 1930, cosine similarity=0.29
cake mix 1940, cosine similarity=0.28
cake mix 1950, cosine similarity=0.23
cake mix 1960, cosine similarity=0.25
cake mix 1970, cosine similarity=0.25
cake mix 1980, cosine similarity=0.29

cake walk 1930, cosine similarity=0.13
cake walk 1940, cosine similarity=0.14
cake walk 1950, cosine similarity=0.10
cake walk 1960, cosine similarity=0.19
cake walk 1970, cosine similarity=0.15
cake walk 1980, cosine similarity=0.16

cake fat 1930, cosine similarity=0.26
cake fat 1940, cosine similarity=0.34
cake fat 1950, cosine similarity=0.29
cake fat 1960, cosine similarity=0.21
cake fat 1970, cosine similarity=0.21
cake fat 1980, cosine similarity=0.28

cake frosting 1930, cosine similarity=0.00
cake frosting 1940, cosine similarity=0.00
cake frosting 1950, cosine similarity=0.00
cake frosting 1960, cosine similarity=0.00
cake frosting 1970, cosine similarity=0.50
cake frosting 1980, cosine similarity=0.57

cake sweet 1930, cosine similarity=0.26
cake sweet 1940, cosine similarity=0.24
cake sweet 1950, cosine similarity=0.14
cake sweet 1960, cosine similarity=0.24
cake sweet 1970, cosine similarity=0.23
cake sweet 1980, cosine similarity=0.22

cake party 1930, cosine similarity=-0.01
cake party 1940, cosine similarity=-0.05
cake party 1950, cosine similarity=-0.01
cake party 1960, cosine similarity=0.04
cake party 1970, cosine similarity=0.02
cake party 1980, cosine similarity=0.03

cake cookie 1930, cosine similarity=0.00
cake cookie 1940, cosine similarity=0.00
cake cookie 1950, cosine similarity=0.00
cake cookie 1960, cosine similarity=0.42
cake cookie 1970, cosine similarity=0.36
cake cookie 1980, cosine similarity=0.50

cake cream 1930, cosine similarity=0.46
cake cream 1940, cosine similarity=0.44
cake cream 1950, cosine similarity=0.43
cake cream 1960, cosine similarity=0.49
cake cream 1970, cosine similarity=0.42
cake cream 1980, cosine similarity=0.44

cake yummy 1930, cosine similarity=0.00
cake yummy 1940, cosine similarity=0.00
cake yummy 1950, cosine similarity=0.00
cake yummy 1960, cosine similarity=0.00
cake yummy 1970, cosine similarity=0.00
cake yummy 1980, cosine similarity=0.00

cake diet 1930, cosine similarity=0.11
cake diet 1940, cosine similarity=0.09
cake diet 1950, cosine similarity=0.13
cake diet 1960, cosine similarity=0.15
cake diet 1970, cosine similarity=0.11
cake diet 1980, cosine similarity=0.08

calcium milk 1930, cosine similarity=0.29
calcium milk 1940, cosine similarity=0.30
calcium milk 1950, cosine similarity=0.29
calcium milk 1960, cosine similarity=0.25
calcium milk 1970, cosine similarity=0.27
calcium milk 1980, cosine similarity=0.24

calcium bone 1930, cosine similarity=0.27
calcium bone 1940, cosine similarity=0.25
calcium bone 1950, cosine similarity=0.27
calcium bone 1960, cosine similarity=0.27
calcium bone 1970, cosine similarity=0.36
calcium bone 1980, cosine similarity=0.32

calcium vitamin 1930, cosine similarity=0.50
calcium vitamin 1940, cosine similarity=0.50
calcium vitamin 1950, cosine similarity=0.50
calcium vitamin 1960, cosine similarity=0.52
calcium vitamin 1970, cosine similarity=0.55
calcium vitamin 1980, cosine similarity=0.54

calcium deposit 1930, cosine similarity=0.23
calcium deposit 1940, cosine similarity=0.23
calcium deposit 1950, cosine similarity=0.23
calcium deposit 1960, cosine similarity=0.22
calcium deposit 1970, cosine similarity=0.23
calcium deposit 1980, cosine similarity=0.18

calcium mineral 1930, cosine similarity=0.34
calcium mineral 1940, cosine similarity=0.34
calcium mineral 1950, cosine similarity=0.31
calcium mineral 1960, cosine similarity=0.33
calcium mineral 1970, cosine similarity=0.33
calcium mineral 1980, cosine similarity=0.31

calcium iron 1930, cosine similarity=0.40
calcium iron 1940, cosine similarity=0.37
calcium iron 1950, cosine similarity=0.41
calcium iron 1960, cosine similarity=0.36
calcium iron 1970, cosine similarity=0.41
calcium iron 1980, cosine similarity=0.41

calcium potassium 1930, cosine similarity=0.68
calcium potassium 1940, cosine similarity=0.69
calcium potassium 1950, cosine similarity=0.67
calcium potassium 1960, cosine similarity=0.68
calcium potassium 1970, cosine similarity=0.66
calcium potassium 1980, cosine similarity=0.70

calcium carbonate 1930, cosine similarity=0.69
calcium carbonate 1940, cosine similarity=0.65
calcium carbonate 1950, cosine similarity=0.65
calcium carbonate 1960, cosine similarity=0.62
calcium carbonate 1970, cosine similarity=0.56
calcium carbonate 1980, cosine similarity=0.51

calcium deficiency 1930, cosine similarity=0.33
calcium deficiency 1940, cosine similarity=0.31
calcium deficiency 1950, cosine similarity=0.30
calcium deficiency 1960, cosine similarity=0.33
calcium deficiency 1970, cosine similarity=0.30
calcium deficiency 1980, cosine similarity=0.29

calcium pill 1930, cosine similarity=0.10
calcium pill 1940, cosine similarity=0.07
calcium pill 1950, cosine similarity=0.10
calcium pill 1960, cosine similarity=0.07
calcium pill 1970, cosine similarity=0.15
calcium pill 1980, cosine similarity=0.07

calcium tablets 1930, cosine similarity=0.12
calcium tablets 1940, cosine similarity=0.17
calcium tablets 1950, cosine similarity=0.10
calcium tablets 1960, cosine similarity=0.17
calcium tablets 1970, cosine similarity=0.21
calcium tablets 1980, cosine similarity=0.15

calcium teeth 1930, cosine similarity=0.10
calcium teeth 1940, cosine similarity=0.21
calcium teeth 1950, cosine similarity=0.12
calcium teeth 1960, cosine similarity=0.12
calcium teeth 1970, cosine similarity=0.12
calcium teeth 1980, cosine similarity=0.03

calculate math 1930, cosine similarity=0.00
calculate math 1940, cosine similarity=-0.03
calculate math 1950, cosine similarity=0.05
calculate math 1960, cosine similarity=0.08
calculate math 1970, cosine similarity=0.08
calculate math 1980, cosine similarity=0.04

calculate figure 1930, cosine similarity=0.12
calculate figure 1940, cosine similarity=0.14
calculate figure 1950, cosine similarity=0.10
calculate figure 1960, cosine similarity=0.17
calculate figure 1970, cosine similarity=0.20
calculate figure 1980, cosine similarity=0.17

calculate add 1930, cosine similarity=0.14
calculate add 1940, cosine similarity=0.18
calculate add 1950, cosine similarity=0.15
calculate add 1960, cosine similarity=0.18
calculate add 1970, cosine similarity=0.13
calculate add 1980, cosine similarity=0.17

calculate compute 1930, cosine similarity=0.68
calculate compute 1940, cosine similarity=0.70
calculate compute 1950, cosine similarity=0.75
calculate compute 1960, cosine similarity=0.77
calculate compute 1970, cosine similarity=0.79
calculate compute 1980, cosine similarity=0.78

calculate calculator 1930, cosine similarity=0.00
calculate calculator 1940, cosine similarity=0.00
calculate calculator 1950, cosine similarity=0.10
calculate calculator 1960, cosine similarity=0.07
calculate calculator 1970, cosine similarity=0.13
calculate calculator 1980, cosine similarity=0.22

calculate computer 1930, cosine similarity=0.00
calculate computer 1940, cosine similarity=0.14
calculate computer 1950, cosine similarity=0.19
calculate computer 1960, cosine similarity=0.25
calculate computer 1970, cosine similarity=0.28
calculate computer 1980, cosine similarity=0.20

calculate determine 1930, cosine similarity=0.46
calculate determine 1940, cosine similarity=0.48
calculate determine 1950, cosine similarity=0.49
calculate determine 1960, cosine similarity=0.49
calculate determine 1970, cosine similarity=0.48
calculate determine 1980, cosine similarity=0.50

calculate think 1930, cosine similarity=0.06
calculate think 1940, cosine similarity=0.06
calculate think 1950, cosine similarity=0.10
calculate think 1960, cosine similarity=0.11
calculate think 1970, cosine similarity=0.06
calculate think 1980, cosine similarity=0.05

calculate number 1930, cosine similarity=0.21
calculate number 1940, cosine similarity=0.23
calculate number 1950, cosine similarity=0.14
calculate number 1960, cosine similarity=0.24
calculate number 1970, cosine similarity=0.19
calculate number 1980, cosine similarity=0.22

calculate manipulate 1930, cosine similarity=0.20
calculate manipulate 1940, cosine similarity=0.17
calculate manipulate 1950, cosine similarity=0.19
calculate manipulate 1960, cosine similarity=0.16
