cue target 1930, cosine similarity=0.09
pain hurt 1930, cosine similarity=0.28
pain hurt 1940, cosine similarity=0.26
pain hurt 1950, cosine similarity=0.25
pain hurt 1960, cosine similarity=0.24
pain hurt 1970, cosine similarity=0.27
pain hurt 1980, cosine similarity=0.23

pain agony 1930, cosine similarity=0.40
pain agony 1940, cosine similarity=0.35
pain agony 1950, cosine similarity=0.37
pain agony 1960, cosine similarity=0.38
pain agony 1970, cosine similarity=0.34
pain agony 1980, cosine similarity=0.38

pain back 1930, cosine similarity=0.03
pain back 1940, cosine similarity=0.11
pain back 1950, cosine similarity=0.12
pain back 1960, cosine similarity=0.11
pain back 1970, cosine similarity=0.14
pain back 1980, cosine similarity=0.14

pain headache 1930, cosine similarity=0.48
pain headache 1940, cosine similarity=0.52
pain headache 1950, cosine similarity=0.51
pain headache 1960, cosine similarity=0.52
pain headache 1970, cosine similarity=0.53
pain headache 1980, cosine similarity=0.55

pain ouch 1930, cosine similarity=0.00
pain ouch 1940, cosine similarity=0.00
pain ouch 1950, cosine similarity=0.00
pain ouch 1960, cosine similarity=0.00
pain ouch 1970, cosine similarity=0.00
pain ouch 1980, cosine similarity=0.00

pain suffer 1930, cosine similarity=0.32
pain suffer 1940, cosine similarity=0.35
pain suffer 1950, cosine similarity=0.34
pain suffer 1960, cosine similarity=0.32
pain suffer 1970, cosine similarity=0.28
pain suffer 1980, cosine similarity=0.27

pain dull 1930, cosine similarity=0.21
pain dull 1940, cosine similarity=0.20
pain dull 1950, cosine similarity=0.27
pain dull 1960, cosine similarity=0.24
pain dull 1970, cosine similarity=0.24
pain dull 1980, cosine similarity=0.29

pain killer 1930, cosine similarity=0.16
pain killer 1940, cosine similarity=0.15
pain killer 1950, cosine similarity=0.10
pain killer 1960, cosine similarity=0.15
pain killer 1970, cosine similarity=0.14
pain killer 1980, cosine similarity=0.13

pain ache 1930, cosine similarity=0.45
pain ache 1940, cosine similarity=0.39
pain ache 1950, cosine similarity=0.43
pain ache 1960, cosine similarity=0.38
pain ache 1970, cosine similarity=0.38
pain ache 1980, cosine similarity=0.36

pain fear 1930, cosine similarity=0.39
pain fear 1940, cosine similarity=0.36
pain fear 1950, cosine similarity=0.32
pain fear 1960, cosine similarity=0.37
pain fear 1970, cosine similarity=0.27
pain fear 1980, cosine similarity=0.28

pain feeling 1930, cosine similarity=0.33
pain feeling 1940, cosine similarity=0.38
pain feeling 1950, cosine similarity=0.38
pain feeling 1960, cosine similarity=0.33
pain feeling 1970, cosine similarity=0.30
pain feeling 1980, cosine similarity=0.31

pain head 1930, cosine similarity=0.13
pain head 1940, cosine similarity=0.16
pain head 1950, cosine similarity=0.11
pain head 1960, cosine similarity=0.18
pain head 1970, cosine similarity=0.18
pain head 1980, cosine similarity=0.16

pain pleasure 1930, cosine similarity=0.39
pain pleasure 1940, cosine similarity=0.33
pain pleasure 1950, cosine similarity=0.39
pain pleasure 1960, cosine similarity=0.35
pain pleasure 1970, cosine similarity=0.34
pain pleasure 1980, cosine similarity=0.31

paint brush 1930, cosine similarity=0.34
paint brush 1940, cosine similarity=0.37
paint brush 1950, cosine similarity=0.35
paint brush 1960, cosine similarity=0.38
paint brush 1970, cosine similarity=0.41
paint brush 1980, cosine similarity=0.38

paint draw 1930, cosine similarity=0.22
paint draw 1940, cosine similarity=0.25
paint draw 1950, cosine similarity=0.18
paint draw 1960, cosine similarity=0.21
paint draw 1970, cosine similarity=0.24
paint draw 1980, cosine similarity=0.26

paint color 1930, cosine similarity=0.25
paint color 1940, cosine similarity=0.32
paint color 1950, cosine similarity=0.29
paint color 1960, cosine similarity=0.27
paint color 1970, cosine similarity=0.31
paint color 1980, cosine similarity=0.29

paint house 1930, cosine similarity=-0.03
paint house 1940, cosine similarity=-0.06
paint house 1950, cosine similarity=-0.02
paint house 1960, cosine similarity=-0.07
paint house 1970, cosine similarity=-0.01
paint house 1980, cosine similarity=0.01

paint wet 1930, cosine similarity=0.19
paint wet 1940, cosine similarity=0.22
paint wet 1950, cosine similarity=0.24
paint wet 1960, cosine similarity=0.27
paint wet 1970, cosine similarity=0.22
paint wet 1980, cosine similarity=0.24

paint picture 1930, cosine similarity=0.33
paint picture 1940, cosine similarity=0.31
paint picture 1950, cosine similarity=0.29
paint picture 1960, cosine similarity=0.33
paint picture 1970, cosine similarity=0.30
paint picture 1980, cosine similarity=0.33

paint red 1930, cosine similarity=0.23
paint red 1940, cosine similarity=0.21
paint red 1950, cosine similarity=0.19
paint red 1960, cosine similarity=0.20
paint red 1970, cosine similarity=0.23
paint red 1980, cosine similarity=0.21

paint wall 1930, cosine similarity=0.14
paint wall 1940, cosine similarity=0.13
paint wall 1950, cosine similarity=0.17
paint wall 1960, cosine similarity=0.18
paint wall 1970, cosine similarity=0.23
paint wall 1980, cosine similarity=0.22

paint art 1930, cosine similarity=0.11
paint art 1940, cosine similarity=0.11
paint art 1950, cosine similarity=0.14
paint art 1960, cosine similarity=0.16
paint art 1970, cosine similarity=0.16
paint art 1980, cosine similarity=0.11

paint blue 1930, cosine similarity=0.18
paint blue 1940, cosine similarity=0.21
paint blue 1950, cosine similarity=0.15
paint blue 1960, cosine similarity=0.26
paint blue 1970, cosine similarity=0.25
paint blue 1980, cosine similarity=0.15

paint white 1930, cosine similarity=0.23
paint white 1940, cosine similarity=0.24
paint white 1950, cosine similarity=0.23
paint white 1960, cosine similarity=0.21
paint white 1970, cosine similarity=0.20
paint white 1980, cosine similarity=0.17

paint work 1930, cosine similarity=0.12
paint work 1940, cosine similarity=0.09
paint work 1950, cosine similarity=0.13
paint work 1960, cosine similarity=0.12
paint work 1970, cosine similarity=0.13
paint work 1980, cosine similarity=0.14

paint artist 1930, cosine similarity=0.33
paint artist 1940, cosine similarity=0.29
paint artist 1950, cosine similarity=0.28
paint artist 1960, cosine similarity=0.28
paint artist 1970, cosine similarity=0.30
paint artist 1980, cosine similarity=0.32

paint can 1930, cosine similarity=0.14
paint can 1940, cosine similarity=0.09
paint can 1950, cosine similarity=0.09
paint can 1960, cosine similarity=0.10
paint can 1970, cosine similarity=0.14
paint can 1980, cosine similarity=0.17

paint smell 1930, cosine similarity=0.23
paint smell 1940, cosine similarity=0.24
paint smell 1950, cosine similarity=0.25
paint smell 1960, cosine similarity=0.23
paint smell 1970, cosine similarity=0.26
paint smell 1980, cosine similarity=0.23

paint spray 1930, cosine similarity=0.11
paint spray 1940, cosine similarity=0.20
paint spray 1950, cosine similarity=0.19
paint spray 1960, cosine similarity=0.28
paint spray 1970, cosine similarity=0.31
paint spray 1980, cosine similarity=0.35

painter artist 1930, cosine similarity=0.67
painter artist 1940, cosine similarity=0.65
painter artist 1950, cosine similarity=0.66
painter artist 1960, cosine similarity=0.62
painter artist 1970, cosine similarity=0.62
painter artist 1980, cosine similarity=0.67

painter brush 1930, cosine similarity=0.29
painter brush 1940, cosine similarity=0.27
painter brush 1950, cosine similarity=0.26
painter brush 1960, cosine similarity=0.28
painter brush 1970, cosine similarity=0.29
painter brush 1980, cosine similarity=0.22

painter paint 1930, cosine similarity=0.40
painter paint 1940, cosine similarity=0.40
painter paint 1950, cosine similarity=0.32
painter paint 1960, cosine similarity=0.31
painter paint 1970, cosine similarity=0.37
painter paint 1980, cosine similarity=0.36

painter house 1930, cosine similarity=-0.00
painter house 1940, cosine similarity=0.06
painter house 1950, cosine similarity=0.02
painter house 1960, cosine similarity=0.06
painter house 1970, cosine similarity=0.03
painter house 1980, cosine similarity=0.06

painter art 1930, cosine similarity=0.33
painter art 1940, cosine similarity=0.28
painter art 1950, cosine similarity=0.32
painter art 1960, cosine similarity=0.29
painter art 1970, cosine similarity=0.32
painter art 1980, cosine similarity=0.31

painter davinci 1930, cosine similarity=0.00
painter davinci 1940, cosine similarity=0.00
painter davinci 1950, cosine similarity=0.00
painter davinci 1960, cosine similarity=0.00
painter davinci 1970, cosine similarity=0.00
painter davinci 1980, cosine similarity=0.00

painter hat 1930, cosine similarity=0.05
painter hat 1940, cosine similarity=0.07
painter hat 1950, cosine similarity=0.11
painter hat 1960, cosine similarity=-0.00
painter hat 1970, cosine similarity=0.09
painter hat 1980, cosine similarity=0.02

painter wall 1930, cosine similarity=0.02
painter wall 1940, cosine similarity=-0.02
painter wall 1950, cosine similarity=-0.02
painter wall 1960, cosine similarity=0.00
painter wall 1970, cosine similarity=0.00
painter wall 1980, cosine similarity=-0.02

painter canvas 1930, cosine similarity=0.23
painter canvas 1940, cosine similarity=0.23
painter canvas 1950, cosine similarity=0.23
painter canvas 1960, cosine similarity=0.22
painter canvas 1970, cosine similarity=0.21
painter canvas 1980, cosine similarity=0.22

painter cap 1930, cosine similarity=0.06
painter cap 1940, cosine similarity=0.12
painter cap 1950, cosine similarity=0.10
painter cap 1960, cosine similarity=0.04
painter cap 1970, cosine similarity=0.03
painter cap 1980, cosine similarity=0.05

painter color 1930, cosine similarity=0.12
painter color 1940, cosine similarity=0.09
painter color 1950, cosine similarity=0.12
painter color 1960, cosine similarity=0.07
painter color 1970, cosine similarity=0.10
painter color 1980, cosine similarity=0.08

painter messy 1930, cosine similarity=0.00
painter messy 1940, cosine similarity=0.00
painter messy 1950, cosine similarity=0.00
painter messy 1960, cosine similarity=0.00
painter messy 1970, cosine similarity=0.04
painter messy 1980, cosine similarity=-0.05

painter picture 1930, cosine similarity=0.27
painter picture 1940, cosine similarity=0.26
painter picture 1950, cosine similarity=0.19
painter picture 1960, cosine similarity=0.23
painter picture 1970, cosine similarity=0.22
painter picture 1980, cosine similarity=0.16

painter van gogh 1930, cosine similarity=0.00
painter van gogh 1940, cosine similarity=0.00
painter van gogh 1950, cosine similarity=0.00
painter van gogh 1960, cosine similarity=0.00
painter van gogh 1970, cosine similarity=0.00
painter van gogh 1980, cosine similarity=0.00

painter artistic 1930, cosine similarity=0.33
painter artistic 1940, cosine similarity=0.24
painter artistic 1950, cosine similarity=0.28
painter artistic 1960, cosine similarity=0.29
painter artistic 1970, cosine similarity=0.31
painter artistic 1980, cosine similarity=0.31

painter carpenter 1930, cosine similarity=0.30
painter carpenter 1940, cosine similarity=0.28
painter carpenter 1950, cosine similarity=0.34
painter carpenter 1960, cosine similarity=0.32
painter carpenter 1970, cosine similarity=0.34
painter carpenter 1980, cosine similarity=0.34

painter job 1930, cosine similarity=0.05
painter job 1940, cosine similarity=0.17
painter job 1950, cosine similarity=0.11
painter job 1960, cosine similarity=0.06
painter job 1970, cosine similarity=0.07
painter job 1980, cosine similarity=0.05

painter labor 1930, cosine similarity=-0.11
painter labor 1940, cosine similarity=-0.12
painter labor 1950, cosine similarity=-0.07
painter labor 1960, cosine similarity=-0.05
painter labor 1970, cosine similarity=-0.04
painter labor 1980, cosine similarity=-0.05

painter ladder 1930, cosine similarity=0.06
painter ladder 1940, cosine similarity=0.03
painter ladder 1950, cosine similarity=0.08
painter ladder 1960, cosine similarity=0.04
painter ladder 1970, cosine similarity=0.09
painter ladder 1980, cosine similarity=0.08

painter overalls 1930, cosine similarity=0.04
painter overalls 1940, cosine similarity=0.08
painter overalls 1950, cosine similarity=0.09
painter overalls 1960, cosine similarity=-0.01
painter overalls 1970, cosine similarity=0.11
painter overalls 1980, cosine similarity=0.04

painter pants 1930, cosine similarity=-0.07
painter pants 1940, cosine similarity=-0.04
painter pants 1950, cosine similarity=0.01
painter pants 1960, cosine similarity=-0.02
painter pants 1970, cosine similarity=0.01
painter pants 1980, cosine similarity=0.00

painter red 1930, cosine similarity=-0.02
painter red 1940, cosine similarity=0.01
painter red 1950, cosine similarity=-0.01
painter red 1960, cosine similarity=0.01
painter red 1970, cosine similarity=-0.02
painter red 1980, cosine similarity=0.02

painter roofer 1930, cosine similarity=0.00
painter roofer 1940, cosine similarity=0.00
painter roofer 1950, cosine similarity=0.00
painter roofer 1960, cosine similarity=0.00
painter roofer 1970, cosine similarity=0.00
painter roofer 1980, cosine similarity=0.00

painting art 1930, cosine similarity=0.48
painting art 1940, cosine similarity=0.49
painting art 1950, cosine similarity=0.48
painting art 1960, cosine similarity=0.50
painting art 1970, cosine similarity=0.49
painting art 1980, cosine similarity=0.46

painting picture 1930, cosine similarity=0.34
painting picture 1940, cosine similarity=0.40
painting picture 1950, cosine similarity=0.36
painting picture 1960, cosine similarity=0.35
painting picture 1970, cosine similarity=0.31
painting picture 1980, cosine similarity=0.36

painting brush 1930, cosine similarity=0.21
painting brush 1940, cosine similarity=0.12
painting brush 1950, cosine similarity=0.16
painting brush 1960, cosine similarity=0.20
painting brush 1970, cosine similarity=0.15
painting brush 1980, cosine similarity=0.14

painting drawing 1930, cosine similarity=0.41
painting drawing 1940, cosine similarity=0.39
painting drawing 1950, cosine similarity=0.37
painting drawing 1960, cosine similarity=0.38
painting drawing 1970, cosine similarity=0.44
painting drawing 1980, cosine similarity=0.40

painting artist 1930, cosine similarity=0.38
painting artist 1940, cosine similarity=0.44
painting artist 1950, cosine similarity=0.42
painting artist 1960, cosine similarity=0.44
painting artist 1970, cosine similarity=0.41
painting artist 1980, cosine similarity=0.44

painting wall 1930, cosine similarity=0.20
painting wall 1940, cosine similarity=0.21
painting wall 1950, cosine similarity=0.23
painting wall 1960, cosine similarity=0.21
painting wall 1970, cosine similarity=0.18
painting wall 1980, cosine similarity=0.22

painting color 1930, cosine similarity=0.21
painting color 1940, cosine similarity=0.24
painting color 1950, cosine similarity=0.23
painting color 1960, cosine similarity=0.14
painting color 1970, cosine similarity=0.18
painting color 1980, cosine similarity=0.21

painting oil 1930, cosine similarity=0.21
painting oil 1940, cosine similarity=0.20
painting oil 1950, cosine similarity=0.18
painting oil 1960, cosine similarity=0.17
